frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
1,3.0,[107.4832763671875 227.26600646972656 949.0166015625 664.0020141601562],[608.6534423828125 531.8103637695312 786.0053100585938 580.8920288085938],0.7805398106575012,R,0.9319489025934935
2,3.0,[113.11253536064555 226.90938420535164 945.0643067097233 657.3393333111067],[589.238525390625 529.9395751953125 773.1154174804688 580.5685424804688],0.7801041603088379,Q16,0.17502672144823028
3,3.0,[114.7263300517356 227.0500254472321 932.4189340748685 651.6070398521257],[575.2696533203125 529.7058715820312 757.5731201171875 572.8976440429688],0.8075025677680969,3,0.7573995680873082
4,3.0,[116.4227959084671 227.71959509407887 912.987026847753 644.9938876556278],[560.2196044921875 527.3792114257812 742.1226806640625 572.7461547851562],0.7875832319259644,VC,0.013017592136267273
5,3.0,[116.75617857996349 228.5162038797511 899.7561508276091 642.896256229871],[539.6739501953125 527.0253295898438 728.4382934570312 572.2634887695312],0.7962223291397095,R131,0.01165397906339296
6,3.0,[113.75289340915299 227.4153312941574 886.0390739435239 638.9401555359773],[526.2717895507812 521.7297973632812 706.5545654296875 568.1005249023438],0.8026312589645386,013,0.21655690808362218
7,3.0,[108.12263821018246 226.1131889754364 872.62852308816 634.387157450589],[509.0299072265625 514.0722045898438 693.330810546875 562.4710083007812],0.7772434949874878,R1320,0.059960099553228834
8,3.0,[106.47561183224116 224.28089106427234 861.4998353829559 628.912655360205],[504.8678283691406 508.2966003417969 681.9443359375 557.0519409179688],0.7564154267311096,R18F,0.06009402810771275
9,3.0,[111.24806856658245 221.76587032809144 858.8557867520378 623.306908755312],[493.67266845703125 505.79046630859375 675.861083984375 550.0966186523438],0.7860749363899231,R1JF,0.059110329484948196
10,3.0,[112.96299441624654 218.04480549111605 851.4531543564901 616.5530676985641],[482.64910888671875 503.8763122558594 671.3783569335938 545.1508178710938],0.7788745164871216,R13,0.654712581296262
11,3.0,[114.56205670049951 219.80766354185272 841.2615032073201 613.1198206602271],[476.7997131347656 498.69866943359375 658.8812866210938 539.7760009765625],0.7826947569847107,PJC,0.07017674151244319
12,3.0,[113.97974458382748 215.80727953210683 834.8744539165187 607.103800598027],[464.6825866699219 492.07427978515625 644.5635375976562 534.362548828125],0.7942385673522949,P1J,0.308210750943174
13,3.0,[113.81099842958741 214.83403657884583 830.7873723379057 603.9090050280015],[448.3123474121094 485.9859313964844 634.4744262695312 530.46240234375],0.7523161768913269,P,0.553209511528113
14,3.0,[107.16398545401074 212.63563932181052 820.3999291931209 600.6156254721645],[435.17840576171875 482.6250305175781 619.3416137695312 528.1304321289062],0.7478389739990234,P,0.914481114931224
15,3.0,[101.94664138337208 212.3016414769717 810.3518397655494 598.3620150249528],[418.2901611328125 480.078125 607.8470458984375 526.5038452148438],0.7566599249839783,P,0.3865134700649975
17,3.0,[95.72450143085825 199.84028372140887 794.6689775982393 592.5804291774048],[392.4750671386719 478.5524597167969 578.9583740234375 521.050537109375],0.7698838114738464,P3,0.061109207570552826
117,138.0,[-9.441636316594611 194.22282394832632 864.4519721624292 707.3358548213401],[345.3976745605469 605.0996704101562 590.3436889648438 663.1121826171875],0.7933008074760437,L6S61H,0.4565988746175307
118,138.0,[-8.776266680803928 197.77977404036525 834.5330232451163 703.2876579763952],[331.3678894042969 589.0465698242188 562.8746337890625 649.7410888671875],0.7501948475837708,L6S61A,0.20060897545538559
119,138.0,[-6.005585764763737 205.7335313318541 811.202517299136 702.0817985145877],[312.022216796875 580.5646362304688 539.9585571289062 639.6795043945312],0.8004325032234192,L6S6XH,0.7929207240183451
120,138.0,[-4.90093341746649 212.53951026396504 785.6859969325558 699.9617570688536],[297.3643798828125 571.3003540039062 519.0245971679688 624.7765502929688],0.8210573196411133,L6S6XH,0.718278480483087
121,138.0,[-2.7589994829287434 216.8619745438791 766.1447329984471 697.1694198418325],[291.6466369628906 560.7960205078125 505.5925598144531 614.865478515625],0.7407547235488892,L656XH,0.48818849563160505
122,138.0,[0.669596871147121 220.0033456885676 749.6517944531727 690.8913636801016],[288.72735595703125 553.3154296875 496.8869323730469 606.1821899414062],0.7783936262130737,L656XH,0.6322400891787615
123,138.0,[1.9754002882604595 224.34054069384518 735.9101113686177 685.6938747767799],[283.13909912109375 552.1436157226562 488.6003112792969 598.2869262695312],0.8089635968208313,L656XH,0.5497777332802587
124,138.0,[3.10596415021962 230.83533285006712 722.8298139678532 683.4648641476692],[280.8896484375 552.3953857421875 484.44097900390625 597.1935424804688],0.8214487433433533,L656XH,0.925857739239917
125,138.0,[6.441274654231506 240.88015389636553 714.1141086448273 684.1646008956025],[284.0914306640625 554.303955078125 480.91778564453125 596.9586181640625],0.8112720847129822,LL6S6XH,0.09655259002776376
126,138.0,[10.047771724257075 251.81337226840972 707.257598126389 685.0134845379267],[286.90118408203125 559.6520385742188 477.58306884765625 600.780029296875],0.793216347694397,L6S6XH,0.8232479522783739
127,138.0,[27.274656753617762 266.10946414160344 712.2401669054368 689.3794907427965],[295.467529296875 563.1370239257812 472.9969482421875 609.2342529296875],0.7493106126785278,L656XH,0.6162431548723196
128,138.0,[34.51842577982336 281.08447790056323 706.074474451327 696.221454368832],[294.81134033203125 570.17626953125 473.03704833984375 615.03466796875],0.7581495046615601,L656XH,0.3661607131491646
129,138.0,[35.6174358937086 296.0403989780442 698.9623852501422 703.1339166639501],[290.500732421875 583.2311401367188 471.7579345703125 624.826171875],0.7945919632911682,L656XH,0.5910223957353546
130,138.0,[48.814091913236666 308.7794660197095 702.7710628597794 706.1219346041387],[296.90289306640625 593.8490600585938 467.58441162109375 638.192626953125],0.7181406617164612,L656XH,0.9418949325308102
131,138.0,[56.20380380272712 321.42440330348177 703.6735770833948 707.203621520245],[295.8315124511719 604.4210815429688 460.634765625 645.9512939453125],0.7658369541168213,L656XH,0.9227361561822638
132,138.0,[58.81383080865919 333.07055183709593 701.6268584854691 709.4280832995337],[282.4720764160156 617.5681762695312 459.3086853027344 659.971923828125],0.771681547164917,L656XH,0.7940354080562841
133,138.0,[57.88711360348168 346.7914630823302 694.0952609371556 714.9459926334189],[285.27996826171875 626.5572509765625 456.025634765625 669.6195678710938],0.779570996761322,0656XH,0.5622005383863752
134,138.0,[57.42581881576484 356.84333625390525 691.5717825844639 717.1939066111682],[278.9578857421875 637.1236572265625 458.024169921875 680.9788208007812],0.809281587600708,L656XH,0.7131726570065942
135,138.0,[54.88271773403147 362.8250244689061 691.7907008669961 717.328434755327],[282.3451843261719 643.693115234375 458.92144775390625 684.832763671875],0.7735604047775269,L656XH,0.4727692580004896
136,138.0,[61.25468900370254 367.25803839010234 698.3843852949907 716.8632982046216],[279.1282043457031 645.724365234375 463.5906066894531 692.8157958984375],0.7537193298339844,L656XH,0.9258264123528119
137,138.0,[65.8583242388184 370.6423337271475 704.6817848417722 716.3250445255013],[291.56622314453125 648.1231689453125 468.0552062988281 693.5614013671875],0.7167952656745911,L656XH,0.5306789853485103
138,138.0,[64.48194386642149 370.6392783608836 712.5294041896266 715.117564217523],[295.8248596191406 645.4857788085938 472.3280029296875 692.5816650390625],0.7293685078620911,L656XH,0.7292747357454197
139,138.0,[61.806407480054816 368.19524355821534 721.4146318720414 713.7099112047657],[295.46588134765625 641.5040283203125 477.470947265625 685.173828125],0.7816327214241028,1656XH,0.61549515999654
140,138.0,[70.86567307408285 363.92783391883586 738.4767869792065 711.8940073971155],[296.54925537109375 629.8450927734375 481.5978698730469 678.5936889648438],0.7933838963508606,L656XH,0.9642448854621137
141,138.0,[75.6416507135304 355.9624250856441 751.7436336108615 709.0751268787637],[290.4239807128906 624.6035766601562 485.27911376953125 671.5797729492188],0.7794876098632812,L656YH,0.744848939834313
142,138.0,[80.50163463194099 347.6942948199202 766.7805488149506 707.1905595376455],[302.0709533691406 618.69921875 486.0849914550781 668.1495971679688],0.7457284331321716,L656XH,0.587595969479347
143,138.0,[77.98531141923598 341.3073198305542 775.6136583601415 707.1042696363636],[308.6018371582031 615.7168579101562 500.76153564453125 663.9974365234375],0.7536114454269409,L656XH,0.8510952909302106
144,138.0,[81.77560274903237 333.945005930293 791.250817541463 707.147486922197],[309.96807861328125 613.4054565429688 506.2842102050781 660.8897094726562],0.7591525316238403,L656XH,0.840324738964548
145,138.0,[82.58152367060535 326.3558796439573 805.4341730014291 706.6855940730327],[316.82427978515625 608.209228515625 516.39794921875 656.5608520507812],0.7564921379089355,L656XH,0.8045427591957623
146,138.0,[87.83272607546189 315.9760194729415 822.7590312855187 703.1466998526948],[325.1197204589844 602.0397338867188 521.4357299804688 652.7962036132812],0.7560713887214661,L656XH,0.47441004955275234
147,138.0,[94.56675158370143 307.65679939519714 843.114087248251 702.5568980874575],[333.20709228515625 598.2003784179688 536.3146362304688 651.7874755859375],0.7807257175445557,L656XH,0.5562185709169346
148,138.0,[101.31229508401873 299.0684951674741 863.0121485601173 701.3619857948353],[341.43206787109375 596.8385009765625 542.9844360351562 646.6981201171875],0.7476905584335327,L656XH,0.7551849931232689
149,138.0,[109.99482841727485 290.03571954504105 889.0369693730456 699.1172124933631],[355.6839904785156 592.0707397460938 556.3607177734375 644.0907592773438],0.7635922431945801,L656XH,0.9675505760042203
150,138.0,[121.31443844223583 284.3697880113171 906.3370380184992 699.2925236466203],[372.06640625 586.239501953125 568.1201171875 637.1272583007812],0.7660844326019287,L656XH,0.9818775887144539
151,138.0,[126.36022107168895 277.80353431785124 919.4239751680097 698.8253479918365],[375.7940673828125 578.6580810546875 579.1438598632812 626.54736328125],0.7959935069084167,L656XH,0.7513310252589672
152,138.0,[135.72763860123462 272.5578468731202 934.1198729243375 698.7424888129889],[389.4998474121094 568.0418701171875 589.8742065429688 619.1729736328125],0.7919042110443115,L656XH,0.9105308427180857
153,138.0,[151.46441806526275 267.8819556170964 951.009609934304 699.462600825356],[404.0103454589844 559.6019287109375 598.5988159179688 613.464599609375],0.7580091953277588,L656XH,0.6435283644088432
154,138.0,[161.62178958834204 265.0419746586806 960.5043251606786 701.6978801323596],[412.0265808105469 554.8507080078125 609.5460815429688 597.2461547851562],0.7721661925315857,L656XH,0.9957770010656356
155,138.0,[172.35445620885605 262.18690767711337 968.1147958975567 702.0506418153427],[429.6605224609375 542.1224365234375 620.2621459960938 590.18212890625],0.761814534664154,L656XH,0.6421296806658157
156,138.0,[189.1627020044628 257.72491502217645 980.3742982291035 697.3817842641034],[442.2127380371094 537.587890625 623.8754272460938 585.124267578125],0.7421748042106628,L656XH,0.6929478077935051
157,138.0,[206.95125579609805 253.86100324924607 988.4556071337646 690.8403158277757],[451.7107849121094 531.6591186523438 631.789306640625 574.8170166015625],0.7692034840583801,L656YH,0.5932360387532801
158,138.0,[211.1071614966845 250.6480607589662 982.3371382896842 683.8571445462874],[458.0074157714844 524.2913818359375 639.9342041015625 569.4532470703125],0.8016780018806458,L656XH,0.6979651934263619
159,138.0,[219.82843958696674 248.0915673677098 980.894566538028 675.464911536787],[465.91790771484375 515.0194702148438 641.0077514648438 560.636962890625],0.7846652269363403,L656XH,0.7390736670935546
160,138.0,[232.4693791847842 247.30403195035348 978.6813737372058 667.7096459142981],[476.1470947265625 510.2478942871094 646.4659423828125 556.9453735351562],0.7747575044631958,L656XH,0.9683639023230747
161,138.0,[242.78117128213358 247.06849638795123 974.7562810440461 660.7220033846679],[474.6985168457031 506.80670166015625 650.2322387695312 547.2454223632812],0.766227126121521,L656XH,0.4982345331342979
162,138.0,[251.31395081611504 246.84721677002605 970.7254782221021 652.7930702690311],[472.76348876953125 505.1637268066406 652.6653442382812 541.3396606445312],0.7772454619407654,L656YH,0.8312919679270236
163,138.0,[263.08901497582167 246.7764844144281 969.6217229398964 646.1479995339229],[494.64178466796875 495.9284362792969 657.2529296875 539.188232421875],0.7791895866394043,L656YH,0.5558297658390849
164,138.0,[283.43852533252056 247.17925553233937 974.9039124525736 640.303322981935],[507.1627197265625 490.33154296875 666.598388671875 532.356201171875],0.7637770771980286,L656XH,0.8388334557908059
165,138.0,[295.9709867588485 247.532732430681 973.922979923042 634.0303447771346],[513.959716796875 487.4718933105469 668.3426513671875 527.5948486328125],0.7366048693656921,L656XH,0.5792073454741324
166,138.0,[310.6010054736172 246.47552935218658 974.3634662946539 626.8646850917096],[518.6737670898438 482.5158386230469 676.2523803710938 520.3235473632812],0.7226974964141846,L656XH,0.9196519796377656
167,138.0,[324.05798340564513 246.40377231622568 975.3869882146356 619.8899813920814],[533.1580810546875 479.8775329589844 682.26904296875 514.4352416992188],0.7498293519020081,L656XH,0.8503739706330453
168,138.0,[337.91561619989665 246.62496150658393 977.1994280558811 612.4463041901961],[540.092529296875 475.47589111328125 699.0682373046875 512.155029296875],0.7568932175636292,L656YH,0.3095712727440566
169,138.0,[351.5925901629257 242.57772870648205 981.3694834249611 603.3910006690992],[554.0441284179688 470.5428771972656 699.1876831054688 506.1827697753906],0.7504463791847229,L656YH,0.679434317772932
170,138.0,[363.46170382881337 240.195608276256 981.8036334178034 595.7497824823499],[563.8157958984375 461.86004638671875 709.361083984375 501.2530517578125],0.7551882266998291,L656YH,0.6269936816592105
171,138.0,[378.6127060339897 240.36138211907797 984.7588457132224 590.4735770349334],[579.1113891601562 458.8308410644531 724.1798706054688 498.1145324707031],0.7329557538032532,L656YH,0.3450536608105341
172,138.0,[392.6150284626446 240.08777920935833 989.5189922527488 585.1403325670551],[587.34130859375 457.79296875 733.2030029296875 494.4727478027344],0.7232882380485535,L656XH,0.7267015266099237
173,138.0,[401.1224738869312 241.62045671899276 990.7118386284949 581.582107176622],[600.48388671875 455.3679504394531 735.1405029296875 487.6336975097656],0.7351877093315125,L656YH,0.4510861919338194
174,138.0,[416.476087975171 241.33389450074552 996.3886179841048 577.0449757062071],[601.1902465820312 453.6104431152344 749.4937744140625 486.7124938964844],0.7467697262763977,L656YH,0.2396519605282487
175,138.0,[428.30387297539863 242.43641319964806 998.2985112879255 573.2911035382486],[605.0256958007812 449.5682067871094 755.654541015625 486.17041015625],0.7659211754798889,656XK,0.37037487107676526
176,138.0,[441.06848103335403 241.20894123641278 1000.5704242191954 567.8103870793012],[614.95068359375 447.823486328125 763.699951171875 482.408203125],0.7511787414550781,L656XI,0.28249716747307463
177,138.0,[449.7112078212709 241.41916172687226 1000.6232492379331 562.6643450994912],[631.245849609375 441.67510986328125 764.0211791992188 480.0079345703125],0.77707439661026,E656XH,0.15422163244546705
178,138.0,[458.86691069144143 241.3195763745635 1001.145864099183 557.9674888224201],[634.2000732421875 435.5215148925781 767.3313598632812 475.3221435546875],0.753124475479126,LL66XI,0.03802334251193397
179,138.0,[467.33876610062435 242.2682040317854 1001.1291769651773 553.6365025285875],[639.4625244140625 432.1480712890625 781.4301147460938 468.8038330078125],0.6830257177352905,7656XI,0.2029495900866191
180,138.0,[475.6704975872442 245.8654226426143 1000.9528273474257 550.3637404820806],[634.5439453125 430.43603515625 785.2206420898438 466.48175048828125],0.6655361652374268,FISS6XH,0.044531170090065464
181,138.0,[482.23099178384246 246.91263874752374 999.7843069783116 546.0446975962651],[630.5712890625 428.46551513671875 801.1552734375 464.47979736328125],0.638015627861023,CLSSBXI,0.08168659738556494
182,138.0,[488.7360813738099 246.15191821704775 998.2949070904981 541.2268753543315],[654.5568237304688 426.4906311035156 793.341064453125 458.8099060058594],0.7405889630317688,7L656XH,0.20979103862769982
183,138.0,[495.1869685167495 245.30594979989928 996.1463532267115 536.9916662727927],[658.0130615234375 427.3744812011719 786.9321899414062 459.76483154296875],0.728997528553009,L656XF,0.1037021651544109
184,138.0,[500.3355031041068 252.16310586922526 992.8447144877415 536.9669442023396],[670.38623046875 426.16278076171875 793.9074096679688 458.776123046875],0.7300525903701782,1256T1,0.07820644359584922
185,138.0,[505.8474792982264 259.40677370570967 990.1125568446142 535.8713884442689],[657.663330078125 426.1995849609375 794.4995727539062 457.6097717285156],0.7366032600402832,LL5EXF,0.0706176993602306
186,138.0,[511.1056345215444 260.6634598077485 986.9126682681891 532.2978108277998],[653.9085083007812 425.97515869140625 793.290771484375 457.0535583496094],0.7329293489456177,LSCXI,0.08926992648583845
187,138.0,[514.6280868817149 256.6522465950051 983.1928431509717 527.1470311595713],[670.0286254882812 425.0980529785156 800.5388793945312 456.4629821777344],0.7118600010871887,L636Z6,0.005608551741637219
188,138.0,[518.4799571550657 261.43870329933736 979.2685516674296 526.2231486239707],[661.9495849609375 423.3198547363281 792.3978881835938 455.74420166015625],0.7088613510131836,LK,0.36506361809607424
189,138.0,[522.3816566145814 263.8716954531428 974.9219999885887 523.9190194037728],[665.815185546875 423.5201721191406 795.5516967773438 453.78277587890625],0.7024533748626709,165F,0.23575715720653534
190,138.0,[526.2399900971659 268.9411073876855 970.5728350689694 522.6201682940339],[666.4240112304688 422.2155456542969 792.4146118164062 450.4957275390625],0.7007609605789185,L6,0.028532028911494065
191,138.0,[528.852157551767 272.8932539093961 965.3872534832415 520.3405434792923],[678.4518432617188 420.56182861328125 802.1466064453125 450.4569396972656],0.7059698104858398,,0.0
192,138.0,[531.3466663691411 277.9539560757054 959.9852835918141 518.7841556907445],[680.6765747070312 420.24810791015625 787.4785766601562 448.0292663574219],0.6962906122207642,LK,0.045262894317573577
193,138.0,[533.7643511200247 274.2468854752698 955.6540145802933 513.4223113883105],[678.2508544921875 421.50726318359375 795.5033569335938 451.2557678222656],0.6986259818077087,3,0.20179611980214762
194,138.0,[535.0354184945777 286.4399083159549 949.4936356303372 516.3142114925379],[668.6484985351562 421.7912292480469 789.1134643554688 450.57464599609375],0.7030623555183411,C,0.5985862324050686
196,138.0,[538.253721914921 312.48526991360256 937.8624496632292 520.1371242017301],[658.7828369140625 424.9665222167969 791.531005859375 454.896484375],0.67730313539505,,0.02565199093936954
197,138.0,[540.6153525788862 315.8045605352238 932.7231687660354 518.2160407189181],[661.5852661132812 427.1966857910156 792.7632446289062 457.199951171875],0.7088608145713806,LN,0.050494728328128395
207,138.0,[545.1782025303579 323.6076622345911 899.278243207529 522.807858850159],[677.0731811523438 442.624755859375 775.6220092773438 466.70477294921875],0.6544793248176575,LR,0.04734889790415764
257,336.0,[342.82972244174687 171.46004198662874 1011.7016775246219 528.3926176971787],[568.3226928710938 323.04705810546875 726.5673828125 358.9263610839844],0.7112047672271729,KA2,0.02896958488715062
258,336.0,[337.1427817328251 167.1838031017145 1018.0536695274322 531.5376363928303],[566.9193725585938 323.03277587890625 729.2796020507812 360.8609619140625],0.7454894185066223,R,0.04097992370306326
259,336.0,[332.9700907185593 166.59786578592716 1024.6663775166578 536.4256136025],[569.7732543945312 325.5579528808594 731.32568359375 364.0515441894531],0.7135422825813293,R,0.15365810508349126
261,336.0,[331.3521190641429 166.52060130705286 1045.0203556916629 545.0875427535832],[572.7796630859375 332.5130310058594 745.5170288085938 369.030517578125],0.7353253960609436,SC2,0.13611724553889054
262,336.0,[332.06872775732216 166.24217430923804 1065.7137067315184 553.8977230115939],[577.3006591796875 335.6964416503906 751.9854125976562 372.3847961425781],0.7412117123603821,F,0.05970253929179514
263,336.0,[327.0953628358209 167.81761625243664 1076.5246299638545 561.7734926447421],[578.685546875 338.27410888671875 759.1435546875 374.2546081542969],0.7487050890922546,L644,0.03960632292202498
264,336.0,[324.1692167317989 168.42735299359967 1083.9051035619946 566.8771665419466],[583.474853515625 338.3110046386719 763.26318359375 378.10491943359375],0.7492291927337646,K644L,0.12926991217072809
265,336.0,[320.3846251212398 167.55960195686856 1089.7556122564417 570.3126949457326],[590.9430541992188 338.3627624511719 768.8074340820312 377.7652282714844],0.758965253829956,TOELL,0.005030934490246431
266,336.0,[319.65791936873114 165.78080677300107 1096.553982083868 572.2479606974766],[589.0999755859375 336.9105224609375 772.3126831054688 377.7083435058594],0.7520648837089539,6TEJ,0.05947987989177908
267,336.0,[318.503595898906 163.64614409356943 1100.5226773255972 572.6129007991221],[591.4742431640625 336.4771423339844 773.864013671875 376.030029296875],0.7480420470237732,L,0.4304922806111585
268,336.0,[317.16145557883243 163.25112512880824 1099.6575245519773 572.2159357904374],[591.2984008789062 336.7539978027344 774.9892578125 376.141357421875],0.7527869939804077,L,0.07958426672835305
269,336.0,[318.87854923191685 164.52928409550043 1097.7875488855009 572.1816906381655],[592.055908203125 337.6029052734375 775.140869140625 376.0439453125],0.7521343231201172,1624,0.0760122537612915
270,336.0,[321.8970513335296 166.851808444387 1092.5690062613742 571.7222088754348],[597.7515258789062 339.7726135253906 776.0048828125 377.12286376953125],0.7412431240081787,44,0.9995289993155952
271,336.0,[324.6792563534712 172.0123899577749 1085.8224139271417 572.8990880950558],[602.0427856445312 339.6061706542969 773.59765625 377.38018798828125],0.7499439120292664,4644,0.05206853723669983
272,336.0,[328.7109208168686 181.84554963306172 1078.9043421666931 574.0369603903571],[601.667236328125 340.31182861328125 770.9583129882812 377.70330810546875],0.7591902613639832,644,0.9838279392492463
274,336.0,[334.371084206158 188.37107595006447 1061.5388549561558 567.4597175019036],[597.5664672851562 340.3099365234375 761.7692260742188 376.1676025390625],0.7585240006446838,04,0.5805101915809098
276,336.0,[345.764447967849 183.3463311028502 1040.9339733298468 548.7685916079928],[596.595947265625 330.5146179199219 757.0647583007812 361.78131103515625],0.734631359577179,744,0.2183787115285428
289,386.0,[222.98767828715887 75.4323115685408 1116.931586142312 706.9754719590073],[733.3346557617188 411.0160827636719 1003.3607788085938 480.0531311035156],0.770898163318634,7,0.12357191274550895
373,515.0,[207.8397598390904 85.47926396562121 1040.6249265480503 706.0242583169588],[494.7191162109375 432.171875 721.80419921875 489.2286682128906],0.8285552859306335,37,0.03387662887577148
383,493.0,[170.23678960056048 35.738844947096084 1079.475134834634 702.6320700098158],[499.5575256347656 399.8418273925781 746.8272705078125 460.2699890136719],0.8141825795173645,61,0.16796688975361063
420,572.0,[271.6460765241018 112.10709714101284 832.4842606462116 544.031413255475],[512.752197265625 411.9305114746094 652.26416015625 440.4324035644531],0.7494143843650818,5HZ,0.5022697448730469
421,572.0,[309.8489356878725 143.0972549699507 821.8440383862858 525.1854384255303],[504.4549255371094 413.2067565917969 649.0715942382812 445.44256591796875],0.7680479288101196,L9,0.13029105961322784
422,572.0,[328.79228658878276 157.7357861520637 816.8455232683397 516.8883960793654],[491.15362548828125 417.5953063964844 645.6282348632812 451.6891174316406],0.7629947066307068,50Z,0.12361208431534919
423,572.0,[337.9438839759689 162.5907908393611 819.8471412271563 515.6349528595722],[477.3974914550781 420.99774169921875 639.7646484375 457.8181457519531],0.7784259915351868,LSEHZ,0.2427750588977016
424,572.0,[335.0585567894275 161.03401111528967 826.5111318088814 519.7995935533949],[466.3402404785156 423.67718505859375 630.1361083984375 462.1830139160156],0.7825672626495361,55C5HZ,0.21431312084250875
425,572.0,[325.31302525444096 155.65442457394505 835.6966070380457 527.2832321240744],[455.9842529296875 430.3818664550781 621.633056640625 472.8796081542969],0.7658706903457642,ECSHZ,0.16035255325325212
426,572.0,[313.9316682158272 148.7314038865422 849.9833953744178 539.8391413068164],[433.7605895996094 436.20281982421875 611.7811279296875 481.28759765625],0.7910655736923218,S1EHZ,0.02398183409220588
427,572.0,[293.86840674047266 139.66766566802528 862.0991381510969 553.141489769675],[410.8961181640625 442.10546875 594.32275390625 491.0620422363281],0.7963197231292725,EHZ,0.45484198467357306
428,572.0,[265.91686292610274 128.43630774975986 874.3424607394741 567.3669327243867],[383.8064880371094 444.9993896484375 580.8255004882812 497.9694519042969],0.7608423233032227,K5HZ,0.025399116799235344
429,572.0,[248.33074559375365 117.311297521395 893.3943172300808 582.2642665969717],[362.0209045410156 446.0296325683594 555.5014038085938 512.2970581054688],0.8029119968414307,2,0.6351325999736765
430,572.0,[227.9158585496882 104.84522216708356 914.4483322123313 598.2323732271948],[329.93798828125 449.5059814453125 533.7830810546875 521.578125],0.8110883235931396,2,0.1749927445670929
537,730.0,[137.77897902809661 105.1555053364593 812.2541727230333 587.0325271520784],[370.8215026855469 355.4242248535156 536.8291625976562 392.36968994140625],0.8021463751792908,L7OSKI,0.05737450208825577
538,730.0,[143.9123273530933 110.41246288522069 812.0392967998421 586.0928235154886],[376.4732360839844 359.1667175292969 539.219970703125 395.0424499511719],0.7972040772438049,LSZ,0.10978655938480815
539,730.0,[153.38150128582276 115.94533411565018 811.7178008764478 584.3182825567243],[376.8277893066406 363.83026123046875 540.2052612304688 398.820068359375],0.7876877188682556,LOVSH2,0.04903491962326895
540,730.0,[162.96350558936126 123.71333652491595 811.4244808221981 582.8253573166668],[383.7432556152344 367.07470703125 546.18017578125 400.63739013671875],0.7808541655540466,LSKI,0.04405012385833287
541,730.0,[174.82794201790347 130.66855903228796 811.8505670392888 580.2570808095088],[392.73211669921875 367.8681335449219 552.728759765625 402.5668640136719],0.7662888169288635,L35K2,0.07812371060936493
542,730.0,[186.7099565593761 137.74097460694756 812.002892839813 578.1807093548543],[402.41571044921875 370.27899169921875 557.38427734375 403.4239501953125],0.7811208367347717,LC5,0.05507096868882284
543,730.0,[201.64680960438426 143.85438169430967 813.6187099698286 575.7200992670639],[407.1381530761719 370.4483337402344 561.8139038085938 403.6014709472656],0.7815766930580139,LC5,0.13572113166462116
544,730.0,[216.5421621630823 149.2610741627412 815.9665883248001 572.2448948504282],[413.58868408203125 371.06451416015625 565.6951293945312 403.57025146484375],0.7647910714149475,L,0.08405915210305086
